"","person","family","community","county","province","age","gender","urban","vet","edu_yrs","lang","read_books","hours_tv","avg_sleep","smoked","coverage","govt_rating","welfare_housing","self-health","wechat","2020_employment","reason_unemployed","children","married","income_satis","income_rel","status_rel"
"14226",441924101,441924,-9,123,44,66,1,-9,-8,-9,5,0,21,7,0,3,1,-8,4,0,50101,-8,6,2,2,5,5
"14227",441924106,441924,-9,123,44,12,1,-9,-8,6,1,0,20,10,0,-8,-8,-8,1,1,-8,-8,6,-8,-8,79,1
"14228",441924401,441924,-9,123,44,10,1,-9,-8,4,1,0,7,8,0,-8,-8,-8,1,0,-8,-8,6,-8,-8,79,1
"14229",441926104,441926,216100,123,44,55,0,0,-8,-9,1,0,9,5,0,5,3,-8,3,1,50101,-8,0,2,1,1,1
"14230",441928101,441928,216100,123,44,59,1,0,-8,9,5,1,0,7,0,78,2,-8,5,1,-8,-8,0,2,3,2,2
"14231",441928102,441928,216100,123,44,52,0,0,-8,6,5,0,0,7,0,5,2,-8,5,0,50101,-8,0,2,4,3,3
"14232",441928103,441928,216100,123,44,26,0,0,-8,12,5,0,2,6.5,0,5,2,-8,3,1,10544,-8,0,1,4,3,3
"14233",441928104,441928,216100,123,44,18,1,0,-8,11,5,0,10,7,0,5,2,-8,2,1,-8,-8,0,1,-8,3,2
"14234",441930106,441930,-9,115,44,23,1,0,-8,16,1,1,15,8,0,2,2,-8,1,1,-8,-8,0,1,4,3,2
"14235",441931101,441931,216100,123,44,54,1,0,-8,9,1,0,24,8,1,5,2,-8,1,1,-8,-8,0,2,2,2,3
"14236",441931103,441931,216100,123,44,52,0,0,-8,-9,1,0,7,8,0,5,2,-8,2,1,62202,-8,0,2,3,3,3
"14237",441931105,441931,216100,123,44,17,1,0,-8,10,1,1,4,7,0,1,2,-8,1,1,-8,-8,0,-8,-8,79,3
"14238",441933104,441933,216100,123,44,37,1,0,-8,9,5,0,14,5,0,-1,2,-8,5,1,-8,-8,6,2,4,3,3
"14239",441934102,441934,216100,123,44,58,0,0,-8,9,5,0,-1,8,0,5,4,-8,4,0,-8,77,0,2,4,1,3
"14240",441936101,441936,216100,123,44,53,1,0,-8,6,1,0,28,7,1,5,2,-8,4,1,-8,-8,0,2,4,3,3
"14241",441936104,441936,216100,123,44,23,0,0,-8,16,1,1,2,7,0,5,3,-8,3,1,-8,-8,0,1,4,4,3
"14242",441937101,441937,216100,123,44,54,0,0,-8,9,5,0,7,7,0,5,2,-8,5,1,-8,-8,0,2,2,1,1
"14243",441940103,441940,951823,2006,44,27,1,0,-8,16,5,1,0.5,7,0,2,2,-8,3,1,-8,-8,0,1,3,2,3
"14244",441941101,441941,216100,123,44,51,1,0,-8,6,1,0,7,9,0,5,4,-8,2,1,-8,-8,0,2,3,4,3
"14245",441941102,441941,216100,123,44,43,0,0,-8,6,5,0,2,8,0,5,4,-8,1,1,-8,-8,0,2,4,5,3
"14246",441941103,441941,216100,123,44,22,0,0,-8,16,5,1,2,8,0,-1,3,-8,2,1,-8,77,0,1,5,3,3
"14247",441941104,441941,216100,123,44,18,0,0,-8,12,5,0,2,7,0,5,2,-8,1,1,-8,-8,0,1,-8,3,3
"14248",441941105,441941,216100,123,44,16,1,0,-8,10,5,1,0,7,0,5,5,-8,1,1,-8,-8,0,-8,-8,3,4
"14249",441942101,441942,216100,123,44,55,0,0,-8,6,5,0,2,8,0,78,3,-8,4,1,-8,4,0,2,2,2,2
"14250",441942102,441942,216100,123,44,53,1,0,-8,9,5,1,21,8,1,5,1,-8,1,1,-8,-8,0,2,3,4,3
"14251",441942104,441942,216100,123,44,23,0,0,-8,16,1,1,2,7,0,6,3,-8,2,1,-8,-8,0,1,-8,2,3
"14252",441944101,441944,216100,123,44,66,0,0,-8,0,5,0,14,5,0,5,-1,-8,5,0,-8,2,3,2,-1,4,3
"14253",441945105,441945,716729,2007,44,28,0,1,-8,15,1,1,4.5,8,0,2,2,-8,3,1,-8,-8,0,1,2,2,3
"14254",441946101,441946,326806,122,44,66,1,1,-8,12,5,0,-1,6,0,5,1,-8,1,1,50101,-8,1,5,5,5,5
"14255",441947103,441947,216300,123,44,43,1,1,-8,9,1,0,2,7,1,5,2,-8,3,1,-8,-8,3,2,4,3,3
"14256",441947104,441947,216300,123,44,39,0,1,-8,9,1,1,20,7,0,5,3,-8,2,1,-8,-8,3,2,4,3,3
"14257",441947106,441947,216300,123,44,15,0,1,-8,8,1,1,4,8,0,-8,-8,-8,1,1,-8,-8,3,-8,-8,79,1
"14258",441949101,441949,216300,123,44,64,1,1,-8,9,1,0,14,9,0,5,3,-8,4,0,-8,1,1,2,-8,3,3
"14259",441951103,441951,541118,122,44,39,1,1,-8,12,1,0,3,7,0,5,2,-8,3,1,-8,-8,6,2,3,3,3
"14260",441951105,441951,541118,122,44,37,0,1,-8,12,1,0,1.5,-8,0,5,2,-8,3,1,-8,-8,6,2,2,3,3
"14261",441951106,441951,541118,122,44,12,1,1,-8,6,5,1,7,8,0,-8,-8,-8,1,1,-8,-8,6,-8,-8,3,3
"14262",441951401,441951,541118,122,44,10,0,1,-8,4,1,1,7,8,0,-8,-8,-8,1,1,-8,-8,6,-8,-8,4,4
"14263",441954104,441954,216300,123,44,30,1,1,-8,12,1,1,1,8,1,6,2,-8,3,1,-8,-8,1,1,4,2,2
"14264",441958103,441958,216300,123,44,26,0,1,-8,-9,1,1,21,8,0,78,2,-8,2,1,-8,8,2,1,-8,79,2
"14265",441959102,441959,216300,123,44,60,0,1,-8,6,5,0,2,5,0,5,4,-8,3,1,-8,2,3,2,3,3,2
"14266",441961102,441961,216300,123,44,56,0,1,-8,6,5,0,7,6,0,5,3,-8,4,1,-8,-8,0,2,1,2,2
"14267",441964101,441964,216300,123,44,60,1,1,-8,2,5,0,28,8,0,5,1,-8,4,1,-8,4,0,4,3,1,5
"14268",441970101,441970,216300,123,44,62,1,1,-8,9,5,0,7,7.5,1,5,2,-8,1,0,-8,-8,5,2,4,5,5
"14269",441970102,441970,216300,123,44,59,0,1,-8,9,5,0,14,7,0,5,4,-8,4,0,-8,-8,5,2,2,2,3
"14270",441970401,441970,216300,123,44,11,0,1,-8,5,1,1,2,10.5,0,-8,-8,-8,1,1,-8,-8,5,-8,-8,79,5
"14271",441970431,441970,216300,123,44,33,0,1,-8,9,1,0,21,8.5,0,5,4,-8,3,1,-8,2,5,2,-8,3,3
"14272",441970501,441970,216300,123,44,10,0,1,-8,4,1,1,14.5,9,0,-8,-8,-8,1,1,-8,-8,5,-8,-8,79,5
"14273",441973103,441973,220926,123,44,32,1,1,-8,16,1,1,1,7,0,2,1,-8,3,1,-8,-8,1,2,3,3,4
"14274",441974102,441974,216300,123,44,69,1,1,-8,12,5,0,24.5,-8,0,5,4,-8,5,0,-8,-8,3,2,4,79,3
"14275",441986104,441986,217600,126,44,31,1,1,-8,12,5,0,1,-8,0,2,2,-8,3,1,-8,-8,2,2,4,4,3
"14276",441989101,441989,217600,126,44,44,1,1,-8,16,1,0,3.5,7,0,2,1,-8,2,1,-8,-8,1,2,5,4,4
"14277",441997103,441997,217600,126,44,39,1,1,-8,9,1,0,10,7,1,5,2,-8,3,1,-8,-8,8,2,4,3,3
"14278",441997431,441997,217600,126,44,39,0,1,-8,6,1,1,14,8,0,5,2,-8,1,1,-8,-8,8,2,4,3,3
"14279",441998101,441998,217600,126,44,69,1,1,-8,9,1,0,4,7,0,78,2,-8,3,0,50302,-8,0,2,4,3,3
"14280",441998102,441998,217600,126,44,69,0,1,-8,0,1,0,4,7,0,78,2,-8,4,0,50101,-8,0,2,5,5,5
"14281",442001101,442001,217600,126,44,48,1,1,-8,12,1,0,1.5,7,1,5,3,-8,3,1,-8,-8,3,2,2,3,3
"14282",211463101,446170,229700,157,21,58,1,0,1,6,1,0,4,8,1,5,4,-8,2,1,-8,-8,2,2,2,2,4
"14283",211463102,446170,229700,157,21,57,0,0,-8,0,1,0,0,8,0,78,3,-8,2,1,-8,-8,2,2,2,3,3
"14284",211463103,446170,229700,157,21,31,1,0,-8,6,1,0,3,7,0,78,4,-8,2,1,-8,-8,2,2,1,3,3
"14285",211463551,446170,229700,157,21,35,0,0,-8,0,1,0,3,8,0,5,3,-8,3,1,-8,-8,2,2,4,3,3
"14286",446170501,446170,229700,157,21,10,0,0,-8,4,1,1,2,8,0,-8,-8,-8,1,0,-8,-8,2,-8,-8,79,5
"14287",450008103,450008,487858,2112,45,38,1,1,-8,15,1,0,4,8,1,2,2,-8,1,1,-8,-8,1,2,4,3,2
"14288",450009101,450009,101300,4,45,39,0,0,-8,9,1,1,12,8,0,5,2,-8,3,1,-8,-8,2,2,4,3,3
"14289",450009102,450009,101300,4,45,60,1,0,-8,6,1,0,3.5,8,1,78,3,-8,4,0,-8,-8,2,2,4,4,4
"14290",450009103,450009,101300,4,45,60,0,0,-8,3,1,0,21,7.5,0,5,2,-8,2,0,-8,77,2,2,5,5,5
"14291",450009105,450009,101300,4,45,15,1,0,-8,8,1,1,18,8,0,-8,-8,-8,2,1,-8,-8,2,-8,-8,79,3
"14292",450010102,450010,101300,4,45,65,1,0,-8,3,1,0,21,7.5,0,5,2,-8,3,1,-8,-8,3,2,4,3,4
"14293",450010105,450010,101300,4,45,19,1,0,-8,12,1,1,1,8,0,5,2,-8,1,1,-8,-8,3,1,-8,79,2
"14294",450021102,450021,101300,4,45,55,1,0,-8,6,1,0,7,8,1,5,3,-8,3,1,-8,-8,0,2,-1,3,3
"14295",450026101,450026,102575,2007,44,54,0,1,-8,6,1,0,2,4,0,5,4,-8,4,1,40714,2,1,2,-8,2,3
"14296",450028101,450028,101300,4,45,51,1,0,-8,6,1,1,1,8,1,5,3,-8,3,1,-8,-8,0,2,3,1,2
"14297",450028102,450028,101300,4,45,54,0,0,-8,6,1,0,0,9,0,5,4,-8,4,1,-8,-8,0,2,3,5,5
"14298",450028104,450028,101300,4,45,19,0,0,-8,12,1,1,2,7,0,-1,2,-8,3,1,-8,-8,0,1,-8,79,-1
"14299",450030102,450030,101400,4,45,67,0,1,-8,-9,1,0,7,9,0,5,4,-8,1,0,50101,-8,3,2,5,1,2
"14300",450030103,450030,101400,4,45,36,1,1,-8,9,1,0,2.5,6,1,2,1,-8,2,1,-8,-8,3,2,3,2,2
"14301",450030104,450030,101400,4,45,35,0,1,-8,9,1,0,20,8,0,2,4,-8,1,1,50101,-8,3,2,3,3,3
"14302",450030105,450030,101400,4,45,15,0,1,-8,8,1,1,1,6,0,-8,-8,-8,2,1,-8,-8,3,-8,-8,4,3
"14303",450030106,450030,101400,4,45,13,0,1,-8,6,1,0,1,10,0,-8,-8,-8,1,0,-8,-8,3,-8,-8,5,5
"14304",450030401,450030,101400,4,45,12,1,1,-8,5,1,0,21,8,1,-8,-8,-8,1,0,-8,-8,3,-8,-8,3,2
"14305",450035101,450035,101400,4,45,69,1,1,-8,2,1,0,21,7,1,5,2,-8,4,1,-8,-8,0,2,3,3,3
"14306",450035102,450035,101400,4,45,68,0,1,-8,6,1,0,0,8,0,5,2,-8,4,1,-8,-8,0,2,2,3,3
"14307",450040102,450040,101400,4,45,57,1,1,-8,9,1,0,1,8.5,0,5,2,-8,3,1,-8,-8,2,2,2,3,3
"14308",450042101,450042,101400,4,45,46,0,1,-8,12,1,0,14,7,0,6,3,-8,3,1,-8,-8,1,2,1,3,4
"14309",450042103,450042,101400,4,45,20,0,1,-8,12,1,1,10,8,0,78,2,-8,1,1,-8,-8,1,1,-8,79,3
"14310",450042104,450042,101400,4,45,13,0,1,-8,6,1,1,7,9,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,5,3
"14311",450043101,450043,101400,4,45,47,1,1,-8,6,1,0,7,7,1,5,4,-8,1,1,-8,-8,5,2,5,2,2
"14312",450043103,450043,101400,4,45,42,0,1,-8,9,1,0,22,8,0,5,4,-8,3,1,-8,-8,5,2,1,2,2
"14313",450043105,450043,101400,4,45,13,0,1,-8,6,1,1,10,10,0,-8,-8,-8,3,1,-8,-8,5,-8,-8,79,1
"14314",450043501,450043,101400,4,45,10,1,1,-8,3,1,1,6,10,0,-8,-8,-8,2,1,-8,-8,5,-8,-8,79,2
"14315",450044101,450044,101400,4,45,51,1,1,-8,6,1,0,7,9,0,5,3,-8,1,1,-8,-8,0,2,4,4,4
"14316",450044103,450044,101400,4,45,78,0,1,-8,6,1,0,14,10,0,5,2,-8,3,0,50101,4,0,5,-8,5,5
"14317",450044104,450044,101400,4,45,46,0,1,-8,6,1,0,0,9,0,5,2,-8,5,1,-8,-8,0,2,3,3,2
"14318",450048101,450048,101400,4,45,58,1,1,-8,9,1,0,0,7,0,5,3,-8,3,1,-8,-8,3,2,2,1,2
"14319",450048103,450048,101400,4,45,35,1,1,-8,9,1,1,1,7,1,6,2,-8,3,1,-8,-8,3,2,3,5,2
"14320",450048104,450048,101400,4,45,32,0,1,-8,9,1,0,0,8,0,5,2,-8,2,1,-8,2,3,2,4,2,3
"14321",450050101,450050,101400,4,45,45,1,1,-8,9,1,0,14,8,0,5,3,-8,3,1,50101,-8,1,2,2,3,3
"14322",450050102,450050,101400,4,45,42,0,1,-8,9,1,0,21,8,0,5,3,-8,3,1,-8,-8,1,2,2,1,1
"14323",450050103,450050,101400,4,45,21,1,1,-8,14,1,0,0,7,1,6,2,-8,2,1,-8,-8,1,1,-8,79,3
"14324",450050104,450050,101400,4,45,14,0,1,-8,7,1,1,2,8,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"14325",450054101,450054,101400,4,45,51,0,1,-8,9,1,0,14,7,0,6,-1,-8,3,1,-8,-8,1,5,3,3,3
"14326",450054105,450054,101400,4,45,16,0,1,-8,8,1,1,0,7,0,5,2,-8,3,1,-8,-8,1,-8,-8,79,2
"14327",450087103,450087,795721,4,45,36,1,1,-8,16,1,1,6,7,0,2,1,-8,1,1,-8,-8,0,1,5,4,5
"14328",450088103,450088,795721,4,45,38,1,1,-8,9,1,0,20,8,1,78,3,-8,1,1,-8,-8,0,1,2,1,1
"14329",450089104,450089,795721,4,45,46,0,1,-8,6,1,1,7,6,0,5,2,-8,4,1,-8,-8,0,2,3,2,2
"14330",450089105,450089,795721,4,45,22,0,1,-8,14,1,1,4,8,0,5,2,-8,3,1,-8,-8,0,1,-8,3,3
"14331",450093101,450093,795721,4,45,57,0,1,-8,9,1,0,1,8,0,5,2,-8,5,1,-8,-8,0,2,2,2,3
"14332",450093102,450093,795721,4,45,55,1,1,-8,9,1,1,7,7,0,5,1,-8,3,1,-8,-8,0,2,4,2,2
"14333",450093104,450093,795721,4,45,20,1,1,-8,12,1,1,5,8,0,78,2,-8,2,1,-8,-8,0,1,-8,2,3
"14334",450097104,450097,795721,4,45,30,1,1,-8,-9,5,1,20,6,1,5,2,-8,2,1,-8,-8,2,-8,2,2,3
"14335",450098101,450098,795721,4,45,42,1,1,-8,6,1,0,10.5,9,1,5,-1,-8,4,1,-8,-8,1,2,3,2,3
"14336",450098102,450098,795721,4,45,43,0,1,-8,9,5,0,4,8,0,2,3,-8,4,1,-8,-8,1,2,2,3,2
"14337",450098103,450098,795721,4,45,18,0,1,-8,10,5,0,2,6.5,0,5,2,-8,3,1,-8,-8,1,1,-8,79,2
"14338",450098104,450098,795721,4,45,13,1,1,-8,6,5,1,4,10,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"14339",450098105,450098,795721,4,45,78,1,1,-8,6,5,0,28,9,1,5,3,-8,4,0,-8,-8,1,5,3,1,2
"14340",450099101,450099,504201,4,45,45,1,1,1,12,1,1,7,6,1,5,3,-8,3,1,-8,-8,1,2,5,3,4
"14341",450099102,450099,504201,4,45,46,0,1,-8,9,1,1,10,7,0,5,3,-8,5,1,-8,-8,1,2,2,3,3
"14342",450099103,450099,504201,4,45,21,1,1,-8,14,1,1,21,7,1,78,2,-8,3,1,-8,-8,1,1,-8,79,2
"14343",450099104,450099,504201,4,45,15,0,1,-8,9,1,1,10,8,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,2
"14344",450100101,450100,795721,4,45,53,0,1,-8,9,1,1,14,7,0,5,2,-8,3,1,-8,-8,0,2,3,3,3
"14345",450100104,450100,795721,4,45,23,1,1,-8,15,1,0,0,6,1,5,2,-8,1,1,-8,-8,0,1,-8,79,1
"14346",450102101,450102,795721,4,45,48,1,1,-8,6,1,0,3.5,7.5,1,5,5,-8,4,1,-8,-8,0,2,2,3,3
"14347",450102102,450102,795721,4,45,48,0,1,-8,6,1,0,3.5,9,0,5,2,-8,3,1,-8,-8,0,2,3,2,4
"14348",450102104,450102,795721,4,45,17,1,1,-8,11,1,1,12,9,0,-1,2,-8,1,1,-8,-8,0,-8,-8,79,5
"14349",450103101,450103,795721,4,45,50,1,1,-8,12,1,0,14,8,1,5,2,-8,2,1,-8,-8,0,2,3,3,3
"14350",450103102,450103,795721,4,45,49,0,1,-8,8,1,0,8,8.5,0,5,3,-8,4,1,-8,-8,0,2,2,2,2
"14351",450103103,450103,795721,4,45,22,0,1,-8,15,1,0,24,8,0,5,2,-8,3,1,-8,-8,0,1,1,1,3
"14352",450103104,450103,795721,4,45,18,1,1,-8,11,1,1,14,7,0,-1,2,-8,1,1,-8,-8,0,1,-8,79,3
"14353",450104101,450104,795721,4,45,43,1,1,-8,12,1,0,3.5,7,0,5,2,-8,2,1,-8,-8,5,2,4,3,3
"14354",450104102,450104,795721,4,45,40,0,1,-8,9,1,0,7,8,0,5,2,-8,2,1,-8,-8,5,2,2,2,4
"14355",450104103,450104,795721,4,45,12,0,1,-8,5,1,1,28,10,0,-8,-8,-8,3,0,-8,-8,5,-8,-8,79,2
"14356",450105101,450105,795721,4,45,48,1,1,-8,9,1,0,14,8.5,0,5,4,-8,4,1,-8,-8,1,2,1,4,4
"14357",450105102,450105,795721,4,45,23,0,1,-8,15,1,1,6,7.5,0,2,3,-8,3,1,-8,77,1,1,2,3,3
"14358",450105103,450105,795721,4,45,45,0,1,-8,7,1,0,0,8,0,5,4,-8,4,1,-8,-8,1,2,2,3,3
"14359",450105501,450105,795721,4,45,10,1,1,-8,3,1,0,5,6,0,-8,-8,-8,4,0,-8,-8,1,-8,-8,79,2
"14360",450106101,450106,795721,4,45,61,1,1,-8,12,5,0,14,8,0,5,3,-8,5,0,-8,-8,1,2,2,2,3
"14361",450106102,450106,795721,4,45,60,0,1,-8,12,1,1,0,7,0,5,1,-8,3,1,-8,2,1,2,3,4,4
"14362",450106103,450106,795721,4,45,36,1,1,-8,12,1,1,8,7,0,5,2,-8,1,1,-8,-8,1,2,4,3,2
"14363",450106601,450106,795721,4,45,37,0,1,-8,15,1,1,5,8,0,5,2,-8,2,1,-8,-8,1,2,4,3,2
"14364",450110101,450110,795721,4,45,56,1,1,-8,9,1,0,21,7,0,5,1,-8,1,1,-8,-8,1,2,2,5,5
"14365",450110104,450110,795721,4,45,14,1,1,-8,6,1,1,21,10,0,-8,-8,-8,2,1,-8,-8,1,-8,-8,79,3
"14366",450111101,450111,795721,4,45,58,1,1,-8,9,5,0,21,9,0,5,2,-8,3,0,-8,-8,2,2,4,3,3
"14367",450111102,450111,795721,4,45,31,1,1,-8,15,1,1,20,7.5,1,2,1,-8,3,1,-8,-8,2,1,4,2,1
"14368",450111104,450111,795721,4,45,57,0,1,-8,0,5,0,7,9,0,5,1,-8,4,0,-8,-8,2,2,4,4,3
"14369",450112101,450112,795721,4,45,48,1,1,-8,6,5,0,7,8,1,5,2,-8,5,1,-8,-8,1,2,3,2,3
"14370",450112102,450112,795721,4,45,45,0,1,-8,7,5,0,0,9,0,5,3,-8,4,0,-8,-8,1,2,2,3,4
"14371",450112103,450112,795721,4,45,20,1,1,-8,12,1,0,0,6,0,78,4,-8,3,1,-8,-8,1,1,1,1,1
"14372",450112104,450112,795721,4,45,15,0,1,-8,8,5,1,2,9,0,-8,-8,-8,1,1,-8,-8,1,-8,-8,79,3
"14373",450112105,450112,795721,4,45,80,1,1,1,6,5,0,35,10,0,2,2,-8,4,0,-8,-8,1,2,4,3,5
"14374",450112106,450112,795721,4,45,76,0,1,-8,6,5,0,7,8.5,0,5,2,-8,5,0,-8,-8,1,2,4,5,3
"14375",450115105,450115,796126,2149,45,36,1,0,1,-9,1,1,7,7,0,5,5,-8,3,1,80000,-8,3,2,4,3,3
"14376",450116102,450116,796126,2149,45,87,0,0,-8,0,1,0,3,8,0,5,2,-8,1,0,50103,4,0,5,-8,3,3
"14377",450116103,450116,796126,2149,45,51,0,0,-8,9,1,1,2,3,0,2,3,-8,3,1,-8,-8,0,5,4,3,3
"14378",450119101,450119,795598,2149,45,63,1,1,-8,12,1,0,15,8,1,2,2,-8,2,0,80000,3,2,2,-8,3,3
"14379",450123102,450123,796126,2149,45,46,1,0,-8,12,1,0,0,7,1,5,3,-8,3,1,-8,-8,1,2,3,3,3
"14380",450127101,450127,796126,2149,45,64,0,0,-8,9,1,0,7,6,0,5,3,-8,3,0,-8,-8,1,2,2,3,2
"14381",450127105,450127,796126,2149,45,16,1,0,-8,9,1,0,2,7,0,78,4,-8,3,1,-8,-8,1,-8,-8,79,2
"14382",450135103,450135,796126,2149,45,33,1,0,-8,9,1,0,20,6,1,2,3,-8,3,1,-8,-8,2,2,4,3,3
"14383",450138103,450138,796126,2149,45,43,1,0,-8,6,1,1,21,8,1,5,3,-8,3,1,-8,-8,2,2,2,3,3
"14384",450138104,450138,796126,2149,45,39,0,0,-8,2,1,0,7,7,0,5,3,-8,1,1,-8,-8,2,2,4,2,3
"14385",450138105,450138,796126,2149,45,16,1,0,-8,10,1,1,7,6,0,78,2,-8,1,1,-8,-8,2,-8,-8,79,3
"14386",450138106,450138,796126,2149,45,14,0,0,-8,8,1,0,0,8,0,-8,-8,-8,1,1,-8,-8,2,-8,-8,79,3
"14387",450138401,450138,796126,2149,45,11,1,0,-8,4,1,0,3,8,0,-8,-8,-8,2,1,-8,-8,2,-8,-8,79,2
"14388",450140101,450140,796126,2149,45,52,1,0,-8,9,1,0,14,7,1,5,2,-8,4,1,-8,-8,2,2,3,4,3
"14389",450150106,450150,795885,2149,45,17,1,0,-8,11,1,0,3.5,10,0,5,2,-8,3,1,-8,-8,1,-8,-8,79,3
"14390",450153101,450153,795885,2149,45,54,1,0,-8,6,5,0,5,8,0,5,3,-8,3,1,50101,-8,0,2,2,1,3
"14391",450153103,450153,795885,2149,45,54,0,0,-8,-9,1,0,20,5,0,6,3,-8,4,1,50101,-8,0,2,1,2,2
"14392",450154101,450154,795885,2149,45,54,0,0,-8,-9,5,0,0,9,0,5,3,-8,4,1,50101,-8,0,2,1,1,2
"14393",450155102,450155,795885,2149,45,58,0,0,-8,12,1,0,14,7,0,5,5,-8,4,1,-8,-8,1,5,2,3,5
"14394",450159101,450159,795885,2149,45,76,1,0,-8,0,1,0,3.5,10.5,0,78,1,-8,4,0,-8,4,0,1,-8,79,5
"14395",450165108,450165,795885,2149,45,46,0,0,-8,9,1,0,3,7,0,5,3,-8,3,1,10544,-8,1,2,5,3,3
"14396",450165110,450165,795885,2149,45,18,0,0,-8,11,1,1,0,6,0,78,2,-8,3,1,-8,-8,1,-8,-8,79,3
"14397",450167103,450167,795885,2149,45,43,1,0,-8,6,1,0,20,6,1,5,2,-8,3,1,99700,-8,2,2,3,3,3
"14398",450169101,450169,795668,2149,45,51,1,1,-8,9,1,0,14,7,0,5,2,-8,1,1,50101,-8,1,2,4,4,3
"14399",450169102,450169,795668,2149,45,48,0,1,-8,-9,5,0,7,9,0,5,2,-8,2,0,99800,-8,1,2,4,3,2
"14400",450169103,450169,795668,2149,45,24,0,1,-8,9,1,0,30,7,0,5,4,-8,3,1,-8,2,1,2,5,3,3
"14401",450169104,450169,795668,2149,45,22,0,1,-8,12,1,0,21,8,0,5,2,-8,3,1,-8,-8,1,1,4,1,2
"14402",450169105,450169,795668,2149,45,18,1,1,-8,10,1,0,7,8,0,5,2,-8,2,1,-8,-8,1,-8,-8,79,2
"14403",450170101,450170,795668,2149,45,66,1,1,1,9,1,0,28,8,1,5,2,-8,5,0,-8,-8,3,2,2,4,5
"14404",450170102,450170,795668,2149,45,65,0,1,-8,6,5,0,42,7,0,5,3,-8,5,0,-8,-8,3,2,5,1,3
"14405",450170105,450170,795668,2149,45,38,0,1,-8,6,1,0,21,7,0,5,1,-8,2,1,-8,-8,3,2,4,5,5
"14406",450170106,450170,795668,2149,45,13,1,1,-8,6,1,1,1,12,0,-8,-8,-8,1,1,-8,-8,3,-8,-8,79,3
"14407",450172101,450172,795668,2149,45,41,1,1,-8,16,1,1,10,7,0,2,3,-8,3,1,-8,-8,3,2,4,3,3
"14408",450172103,450172,795668,2149,45,71,0,1,-8,-9,5,0,0,7,0,5,3,-8,5,0,50101,-8,3,5,5,2,2
"14409",450172106,450172,795668,2149,45,14,0,1,-8,7,1,1,35,9,0,-8,-8,-8,2,1,-8,-8,3,-8,-8,79,3
"14410",450172401,450172,795668,2149,45,11,0,1,-8,4,1,1,28,11,0,-8,-8,-8,1,0,-8,-8,3,-8,-8,79,2
"14411",450173101,450173,795668,2149,45,84,1,1,-8,6,5,0,3.5,7,0,5,2,-8,4,0,50103,4,3,2,-8,2,3
"14412",450173102,450173,795668,2149,45,80,0,1,-8,3,5,0,0,7,0,5,2,-8,5,0,80000,-8,3,2,5,2,2
"14413",450173104,450173,795668,2149,45,57,0,1,-8,0,5,0,0,7,0,5,3,-8,4,0,-8,-8,3,2,5,3,3
"14414",450174101,450174,795668,2149,45,69,1,1,-8,6,5,1,17.5,8,0,5,2,-8,5,0,-8,4,2,2,-8,5,5
"14415",450174102,450174,795668,2149,45,72,0,1,-8,0,5,0,14,8,0,5,4,-8,5,0,80000,5,2,2,-8,4,3
"14416",450175102,450175,795668,2149,45,65,0,1,-8,12,1,0,0,9,0,5,3,-8,5,1,50101,4,6,2,2,3,3
"14417",450175106,450175,795668,2149,45,34,0,1,-8,9,1,1,28,9,0,5,2,-8,3,1,-8,-8,6,2,4,4,2
"14418",450175107,450175,795668,2149,45,17,1,1,-8,10,1,0,0,8,1,5,2,-8,1,1,-8,-8,6,-8,-8,79,3
"14419",450175401,450175,795668,2149,45,12,0,1,-8,5,1,1,2,11,0,-8,-8,-8,3,0,-8,-8,6,-8,-8,79,3
"14420",450176103,450176,795668,2149,45,70,0,1,-8,-9,5,0,0,5,0,5,2,-8,4,0,50101,-8,0,2,5,5,5
"14421",450178103,450178,795668,2149,45,46,1,1,-8,9,5,1,7,8.5,0,5,4,-8,3,1,-8,-8,1,2,1,3,3
"14422",450179102,450179,795668,2149,45,67,0,1,-8,0,5,0,21,8,0,5,4,-8,4,0,50101,-8,2,2,4,3,4
"14423",450179104,450179,795668,2149,45,39,1,1,-8,9,1,1,12,8,1,5,4,-8,3,1,-8,-8,2,2,2,3,3
"14424",450179501,450179,795668,2149,45,32,0,1,-8,9,1,0,6,8,0,5,3,-8,3,1,-8,-8,2,2,4,2,2
"14425",450181101,450181,795590,2149,45,50,1,1,-8,15,1,1,1,5,0,1,1,-8,3,1,-8,-8,0,2,5,3,3
"14426",450181104,450181,795590,2149,45,23,1,1,-8,15,1,0,2,6,1,5,2,-8,3,1,-8,-8,0,1,4,1,1
"14427",450182501,450182,795668,2149,45,31,0,1,-8,15,1,1,0,8,0,5,1,-8,1,1,-8,-8,5,2,1,1,1
"14428",450183101,450183,795668,2149,45,53,0,1,-8,-9,5,0,0,6,0,5,1,-8,4,1,50101,-8,0,2,4,1,1
"14429",450184101,450184,795590,2149,45,68,0,1,-8,12,5,0,7,2,0,5,2,-8,4,1,-8,-8,1,5,1,3,1
"14430",450184105,450184,795590,2149,45,17,1,1,-8,12,1,1,7,7,0,-1,4,-8,2,1,-8,-8,1,-8,-8,79,3
